id,bge_text,ticker,company_name,year,field_code,field_name,val,esg_bucket
FCX US Equity_2018_SA119,Company: Freeport-McMoRan Inc (Ticker: FCX US Equity) in 2018: Community Engagement Policy (Code: SA119) = True,FCX US Equity,Freeport-McMoRan Inc,2018,SA119,Community Engagement Policy,True,ES
FCX US Equity_2018_SA120,Company: Freeport-McMoRan Inc (Ticker: FCX US Equity) in 2018: Hazardous Waste Management Policy (Code: SA120) = False,FCX US Equity,Freeport-McMoRan Inc,2018,SA120,Hazardous Waste Management Policy,False,ES
FCX US Equity_2018_SA161,Company: Freeport-McMoRan Inc (Ticker: FCX US Equity) in 2018: GHG Emissions Reduction Policy (Code: SA161) = True,FCX US Equity,Freeport-McMoRan Inc,2018,SA161,GHG Emissions Reduction Policy,True,ES
FCX US Equity_2018_SA162,Company: Freeport-McMoRan Inc (Ticker: FCX US Equity) in 2018: Air Pollution Reduction Policy (Code: SA162) = False,FCX US Equity,Freeport-McMoRan Inc,2018,SA162,Air Pollution Reduction Policy,False,ES
FCX US Equity_2018_SA201,Company: Freeport-McMoRan Inc (Ticker: FCX US Equity) in 2018: Total Recordable Incident Rate - Workforce (Code: SA201) = 0.7,FCX US Equity,Freeport-McMoRan Inc,2018,SA201,Total Recordable Incident Rate - Workforce,0.7,ES
FCX US Equity_2018_SA202,Company: Freeport-McMoRan Inc (Ticker: FCX US Equity) in 2018: Lost Time Incident Rate - Workforce (Code: SA202) = 0.34,FCX US Equity,Freeport-McMoRan Inc,2018,SA202,Lost Time Incident Rate - Workforce,0.34,ES
FCX US Equity_2018_SA207,Company: Freeport-McMoRan Inc (Ticker: FCX US Equity) in 2018: Near Miss Frequency Rate - Workforce (Code: SA207) = 2.26,FCX US Equity,Freeport-McMoRan Inc,2018,SA207,Near Miss Frequency Rate - Workforce,2.26,ES
FCX US Equity_2018_SA215,Company: Freeport-McMoRan Inc (Ticker: FCX US Equity) in 2018: Number of Significant Spills (Code: SA215) = 85,FCX US Equity,Freeport-McMoRan Inc,2018,SA215,Number of Significant Spills,85,ES
FCX US Equity_2018_SA245,Company: Freeport-McMoRan Inc (Ticker: FCX US Equity) in 2018: Grid Electricity Used (Code: SA245) = 10083.3,FCX US Equity,Freeport-McMoRan Inc,2018,SA245,Grid Electricity Used,10083.3,ES
FCX US Equity_2018_SA558,Company: Freeport-McMoRan Inc (Ticker: FCX US Equity) in 2018: Company Claims Science-Based Emissions Targets (Code: SA558) = False,FCX US Equity,Freeport-McMoRan Inc,2018,SA558,Company Claims Science-Based Emissions Targets,False,ES
FCX US Equity_2018_SA559,"Company: Freeport-McMoRan Inc (Ticker: FCX US Equity) in 2018: Company Claims Net Zero Emissions
  Target (Code: SA559) = False",FCX US Equity,Freeport-McMoRan Inc,2018,SA559,"Company Claims Net Zero Emissions
  Target",False,ES
FCX US Equity_2019_ES007,Company: Freeport-McMoRan Inc (Ticker: FCX US Equity) in 2019: Nitrogen Oxide Emissions (Code: ES007) = 47.9,FCX US Equity,Freeport-McMoRan Inc,2019,ES007,Nitrogen Oxide Emissions,47.9,ES
FCX US Equity_2019_ES009,Company: Freeport-McMoRan Inc (Ticker: FCX US Equity) in 2019: VOC Emissions (Code: ES009) = 10.1,FCX US Equity,Freeport-McMoRan Inc,2019,ES009,VOC Emissions,10.1,ES
FCX US Equity_2019_ES010,Company: Freeport-McMoRan Inc (Ticker: FCX US Equity) in 2019: Carbon Monoxide Emissions (Code: ES010) = 117.6,FCX US Equity,Freeport-McMoRan Inc,2019,ES010,Carbon Monoxide Emissions,117.6,ES
FCX US Equity_2019_ES013,Company: Freeport-McMoRan Inc (Ticker: FCX US Equity) in 2019: Particulate Emissions (Code: ES013) = 14.2,FCX US Equity,Freeport-McMoRan Inc,2019,ES013,Particulate Emissions,14.2,ES
FCX US Equity_2019_ES014,Company: Freeport-McMoRan Inc (Ticker: FCX US Equity) in 2019: Total Energy Consumption (Code: ES014) = 26198.6,FCX US Equity,Freeport-McMoRan Inc,2019,ES014,Total Energy Consumption,26198.6,ES
FCX US Equity_2019_ES019,Company: Freeport-McMoRan Inc (Ticker: FCX US Equity) in 2019: Hazardous Waste (Code: ES019) = 103.7,FCX US Equity,Freeport-McMoRan Inc,2019,ES019,Hazardous Waste,103.7,ES
FCX US Equity_2019_ES020,Company: Freeport-McMoRan Inc (Ticker: FCX US Equity) in 2019: Total Waste (Code: ES020) = 754839,FCX US Equity,Freeport-McMoRan Inc,2019,ES020,Total Waste,754839,ES
FCX US Equity_2019_ES032,Company: Freeport-McMoRan Inc (Ticker: FCX US Equity) in 2019: Number of Environmental Fines (Code: ES032) = 2,FCX US Equity,Freeport-McMoRan Inc,2019,ES032,Number of Environmental Fines,2,ES
FCX US Equity_2019_ES033,Company: Freeport-McMoRan Inc (Ticker: FCX US Equity) in 2019: Amount of Environmental Fines (Code: ES033) = 0.12,FCX US Equity,Freeport-McMoRan Inc,2019,ES033,Amount of Environmental Fines,0.12,ES
FCX US Equity_2019_ES036,Company: Freeport-McMoRan Inc (Ticker: FCX US Equity) in 2019: Emissions Reduction Initiatives (Code: ES036) = True,FCX US Equity,Freeport-McMoRan Inc,2019,ES036,Emissions Reduction Initiatives,True,ES
FCX US Equity_2019_ES041,Company: Freeport-McMoRan Inc (Ticker: FCX US Equity) in 2019: Environmental Quality ManagementPolicy (Code: ES041) = True,FCX US Equity,Freeport-McMoRan Inc,2019,ES041,Environmental Quality ManagementPolicy,True,ES
FCX US Equity_2019_ES045,Company: Freeport-McMoRan Inc (Ticker: FCX US Equity) in 2019: Pct Employees Unionized (Code: ES045) = 31,FCX US Equity,Freeport-McMoRan Inc,2019,ES045,Pct Employees Unionized,31,ES
FCX US Equity_2019_ES057,Company: Freeport-McMoRan Inc (Ticker: FCX US Equity) in 2019: Health and Safety Policy (Code: ES057) = True,FCX US Equity,Freeport-McMoRan Inc,2019,ES057,Health and Safety Policy,True,ES
FCX US Equity_2019_ES059,Company: Freeport-McMoRan Inc (Ticker: FCX US Equity) in 2019: Human Rights Policy (Code: ES059) = True,FCX US Equity,Freeport-McMoRan Inc,2019,ES059,Human Rights Policy,True,ES
FCX US Equity_2019_ES088,Company: Freeport-McMoRan Inc (Ticker: FCX US Equity) in 2019: Biodiversity Policy (Code: ES088) = True,FCX US Equity,Freeport-McMoRan Inc,2019,ES088,Biodiversity Policy,True,ES
FCX US Equity_2019_ES092,Company: Freeport-McMoRan Inc (Ticker: FCX US Equity) in 2019: Lost Time Incident Rate - Employees (Code: ES092) = 0.37,FCX US Equity,Freeport-McMoRan Inc,2019,ES092,Lost Time Incident Rate - Employees,0.37,ES
FCX US Equity_2019_ES105,"Company: Freeport-McMoRan Inc (Ticker: FCX US Equity) in 2019: Climate Change Opportunities
  Discussed (Code: ES105) = False",FCX US Equity,Freeport-McMoRan Inc,2019,ES105,"Climate Change Opportunities
  Discussed",False,ES
FCX US Equity_2019_ES106,Company: Freeport-McMoRan Inc (Ticker: FCX US Equity) in 2019: Risks of Climate Change Discussed (Code: ES106) = True,FCX US Equity,Freeport-McMoRan Inc,2019,ES106,Risks of Climate Change Discussed,True,ES
FCX US Equity_2019_ES121,Company: Freeport-McMoRan Inc (Ticker: FCX US Equity) in 2019: Total Recordable Incident Rate - Employees (Code: ES121) = 0.78,FCX US Equity,Freeport-McMoRan Inc,2019,ES121,Total Recordable Incident Rate - Employees,0.78,ES
FCX US Equity_2019_ES197,Company: Freeport-McMoRan Inc (Ticker: FCX US Equity) in 2019: Anti-Bribery Ethics Policy (Code: ES197) = True,FCX US Equity,Freeport-McMoRan Inc,2019,ES197,Anti-Bribery Ethics Policy,True,ES
FCX US Equity_2019_ES247,Company: Freeport-McMoRan Inc (Ticker: FCX US Equity) in 2019: Water Policy (Code: ES247) = True,FCX US Equity,Freeport-McMoRan Inc,2019,ES247,Water Policy,True,ES
FCX US Equity_2019_ES255,Company: Freeport-McMoRan Inc (Ticker: FCX US Equity) in 2019: GHG Scope 2 Market-Based (Code: ES255) = 3059.86,FCX US Equity,Freeport-McMoRan Inc,2019,ES255,GHG Scope 2 Market-Based,3059.86,ES
FCX US Equity_2019_ES260,"Company: Freeport-McMoRan Inc (Ticker: FCX US Equity) in 2019: Lost Time Incident Rate -
  Contractors (Code: ES260) = 0.28",FCX US Equity,Freeport-McMoRan Inc,2019,ES260,"Lost Time Incident Rate -
  Contractors",0.28,ES
FCX US Equity_2019_ES261,Company: Freeport-McMoRan Inc (Ticker: FCX US Equity) in 2019: Total Recordable Incident Rate - Contractors (Code: ES261) = 0.61,FCX US Equity,Freeport-McMoRan Inc,2019,ES261,Total Recordable Incident Rate - Contractors,0.61,ES
FCX US Equity_2019_ES267,Company: Freeport-McMoRan Inc (Ticker: FCX US Equity) in 2019: Mining Overburden (Code: ES267) = 445000,FCX US Equity,Freeport-McMoRan Inc,2019,ES267,Mining Overburden,445000,ES
FCX US Equity_2019_ES268,Company: Freeport-McMoRan Inc (Ticker: FCX US Equity) in 2019: Tailings Waste (Code: ES268) = 309000,FCX US Equity,Freeport-McMoRan Inc,2019,ES268,Tailings Waste,309000,ES
FCX US Equity_2019_F0947,"Company: Freeport-McMoRan Inc (Ticker: FCX US Equity) in 2019: Scope 1 Greenhouse Gas / Carbon
  Dioxide Emissions (Code: F0947) = 4.73",FCX US Equity,Freeport-McMoRan Inc,2019,F0947,"Scope 1 Greenhouse Gas / Carbon
  Dioxide Emissions",4.73,ES
FCX US Equity_2019_F0949,Company: Freeport-McMoRan Inc (Ticker: FCX US Equity) in 2019: Sulphur Dioxide / Sulphur Oxide Emissions (Code: F0949) = 7.2,FCX US Equity,Freeport-McMoRan Inc,2019,F0949,Sulphur Dioxide / Sulphur Oxide Emissions,7.2,ES
FCX US Equity_2019_F1442,Company: Freeport-McMoRan Inc (Ticker: FCX US Equity) in 2019: Fatality Rate - Employees (Code: F1442) = 0.04,FCX US Equity,Freeport-McMoRan Inc,2019,F1442,Fatality Rate - Employees,0.04,ES
FCX US Equity_2019_F1443,Company: Freeport-McMoRan Inc (Ticker: FCX US Equity) in 2019: Fatality Rate - Contractors (Code: F1443) = 0.05,FCX US Equity,Freeport-McMoRan Inc,2019,F1443,Fatality Rate - Contractors,0.05,ES
FCX US Equity_2019_F1588,Company: Freeport-McMoRan Inc (Ticker: FCX US Equity) in 2019: Percent Water Recycled Derived (Code: F1588) = 82.32,FCX US Equity,Freeport-McMoRan Inc,2019,F1588,Percent Water Recycled Derived,82.32,ES
FCX US Equity_2019_F1589,Company: Freeport-McMoRan Inc (Ticker: FCX US Equity) in 2019: Water Consumption Derived (Code: F1589) = 206679,FCX US Equity,Freeport-McMoRan Inc,2019,F1589,Water Consumption Derived,206679,ES
FCX US Equity_2019_RX389,Company: Freeport-McMoRan Inc (Ticker: FCX US Equity) in 2019: Fatality Rate - Workforce (Code: RX389) = 0.04,FCX US Equity,Freeport-McMoRan Inc,2019,RX389,Fatality Rate - Workforce,0.04,ES
FCX US Equity_2019_SA016,Company: Freeport-McMoRan Inc (Ticker: FCX US Equity) in 2019: Percentage of Hazardous Waste (Code: SA016) = 0.01,FCX US Equity,Freeport-McMoRan Inc,2019,SA016,Percentage of Hazardous Waste,0.01,ES
FCX US Equity_2019_SA017,Company: Freeport-McMoRan Inc (Ticker: FCX US Equity) in 2019: Near Miss Frequency Rate for Employees (Code: SA017) = 1.72,FCX US Equity,Freeport-McMoRan Inc,2019,SA017,Near Miss Frequency Rate for Employees,1.72,ES
FCX US Equity_2019_SA018,Company: Freeport-McMoRan Inc (Ticker: FCX US Equity) in 2019: Near Miss Frequency Rate for Contractors (Code: SA018) = 1.2,FCX US Equity,Freeport-McMoRan Inc,2019,SA018,Near Miss Frequency Rate for Contractors,1.2,ES
FCX US Equity_2019_SA021,Company: Freeport-McMoRan Inc (Ticker: FCX US Equity) in 2019: Number of Environmental Incidents (Code: SA021) = 6,FCX US Equity,Freeport-McMoRan Inc,2019,SA021,Number of Environmental Incidents,6,ES
FCX US Equity_2019_SA023,"Company: Freeport-McMoRan Inc (Ticker: FCX US Equity) in 2019: Percentage of Hazardous Waste
  Recycled (Code: SA023) = 49.57",FCX US Equity,Freeport-McMoRan Inc,2019,SA023,"Percentage of Hazardous Waste
  Recycled",49.57,ES
FCX US Equity_2019_SA027,Company: Freeport-McMoRan Inc (Ticker: FCX US Equity) in 2019: Closure and Remediation Policy (Code: SA027) = True,FCX US Equity,Freeport-McMoRan Inc,2019,SA027,Closure and Remediation Policy,True,ES
FCX US Equity_2019_SA028,"Company: Freeport-McMoRan Inc (Ticker: FCX US Equity) in 2019: Mineral Waste Acid Rock Drain
  Policy (Code: SA028) = False",FCX US Equity,Freeport-McMoRan Inc,2019,SA028,"Mineral Waste Acid Rock Drain
  Policy",False,ES
FCX US Equity_2019_SA029,Company: Freeport-McMoRan Inc (Ticker: FCX US Equity) in 2019: Indigenous Rights Policy (Code: SA029) = True,FCX US Equity,Freeport-McMoRan Inc,2019,SA029,Indigenous Rights Policy,True,ES
FCX US Equity_2019_SA030,Company: Freeport-McMoRan Inc (Ticker: FCX US Equity) in 2019: Critical Materials Policy (Code: SA030) = False,FCX US Equity,Freeport-McMoRan Inc,2019,SA030,Critical Materials Policy,False,ES
FCX US Equity_2019_SA035,Company: Freeport-McMoRan Inc (Ticker: FCX US Equity) in 2019: International Council Metals and Mining Membership (Code: SA035) = True,FCX US Equity,Freeport-McMoRan Inc,2019,SA035,International Council Metals and Mining Membership,True,ES
FCX US Equity_2019_SA036,Company: Freeport-McMoRan Inc (Ticker: FCX US Equity) in 2019: Extractive Industries Transparency Init (Code: SA036) = True,FCX US Equity,Freeport-McMoRan Inc,2019,SA036,Extractive Industries Transparency Init,True,ES
FCX US Equity_2019_SA071,Company: Freeport-McMoRan Inc (Ticker: FCX US Equity) in 2019: Number Sites Environmentally Sensitive Areas (Code: SA071) = 7,FCX US Equity,Freeport-McMoRan Inc,2019,SA071,Number Sites Environmentally Sensitive Areas,7,ES
FCX US Equity_2019_SA072,Company: Freeport-McMoRan Inc (Ticker: FCX US Equity) in 2019: Land Disturbed (Code: SA072) = 1465,FCX US Equity,Freeport-McMoRan Inc,2019,SA072,Land Disturbed,1465,ES
FCX US Equity_2019_SA073,Company: Freeport-McMoRan Inc (Ticker: FCX US Equity) in 2019: Land Restored (Code: SA073) = 41,FCX US Equity,Freeport-McMoRan Inc,2019,SA073,Land Restored,41,ES
FCX US Equity_2019_SA074,Company: Freeport-McMoRan Inc (Ticker: FCX US Equity) in 2019: Percentage of Land Restored (Code: SA074) = 2.8,FCX US Equity,Freeport-McMoRan Inc,2019,SA074,Percentage of Land Restored,2.8,ES
FCX US Equity_2019_SA083,Company: Freeport-McMoRan Inc (Ticker: FCX US Equity) in 2019: Climate Scenario Analysis (Code: SA083) = False,FCX US Equity,Freeport-McMoRan Inc,2019,SA083,Climate Scenario Analysis,False,ES
FCX US Equity_2019_SA084,Company: Freeport-McMoRan Inc (Ticker: FCX US Equity) in 2019: Internal Carbon Pricing (Code: SA084) = False,FCX US Equity,Freeport-McMoRan Inc,2019,SA084,Internal Carbon Pricing,False,ES
FCX US Equity_2019_SA093,Company: Freeport-McMoRan Inc (Ticker: FCX US Equity) in 2019: Percentage of Waste Recycled (Code: SA093) = 0.02,FCX US Equity,Freeport-McMoRan Inc,2019,SA093,Percentage of Waste Recycled,0.02,ES
FCX US Equity_2019_SA119,Company: Freeport-McMoRan Inc (Ticker: FCX US Equity) in 2019: Community Engagement Policy (Code: SA119) = True,FCX US Equity,Freeport-McMoRan Inc,2019,SA119,Community Engagement Policy,True,ES
FCX US Equity_2019_SA120,Company: Freeport-McMoRan Inc (Ticker: FCX US Equity) in 2019: Hazardous Waste Management Policy (Code: SA120) = False,FCX US Equity,Freeport-McMoRan Inc,2019,SA120,Hazardous Waste Management Policy,False,ES
FCX US Equity_2019_SA161,Company: Freeport-McMoRan Inc (Ticker: FCX US Equity) in 2019: GHG Emissions Reduction Policy (Code: SA161) = True,FCX US Equity,Freeport-McMoRan Inc,2019,SA161,GHG Emissions Reduction Policy,True,ES
FCX US Equity_2019_SA162,Company: Freeport-McMoRan Inc (Ticker: FCX US Equity) in 2019: Air Pollution Reduction Policy (Code: SA162) = False,FCX US Equity,Freeport-McMoRan Inc,2019,SA162,Air Pollution Reduction Policy,False,ES
FCX US Equity_2019_SA201,Company: Freeport-McMoRan Inc (Ticker: FCX US Equity) in 2019: Total Recordable Incident Rate - Workforce (Code: SA201) = 0.71,FCX US Equity,Freeport-McMoRan Inc,2019,SA201,Total Recordable Incident Rate - Workforce,0.71,ES
FCX US Equity_2019_SA202,Company: Freeport-McMoRan Inc (Ticker: FCX US Equity) in 2019: Lost Time Incident Rate - Workforce (Code: SA202) = 0.33,FCX US Equity,Freeport-McMoRan Inc,2019,SA202,Lost Time Incident Rate - Workforce,0.33,ES
FCX US Equity_2019_SA207,Company: Freeport-McMoRan Inc (Ticker: FCX US Equity) in 2019: Near Miss Frequency Rate - Workforce (Code: SA207) = 2.07,FCX US Equity,Freeport-McMoRan Inc,2019,SA207,Near Miss Frequency Rate - Workforce,2.07,ES
FCX US Equity_2019_SA215,Company: Freeport-McMoRan Inc (Ticker: FCX US Equity) in 2019: Number of Significant Spills (Code: SA215) = 49,FCX US Equity,Freeport-McMoRan Inc,2019,SA215,Number of Significant Spills,49,ES
FCX US Equity_2019_SA245,Company: Freeport-McMoRan Inc (Ticker: FCX US Equity) in 2019: Grid Electricity Used (Code: SA245) = 9966.94,FCX US Equity,Freeport-McMoRan Inc,2019,SA245,Grid Electricity Used,9966.94,ES
FCX US Equity_2019_SA558,Company: Freeport-McMoRan Inc (Ticker: FCX US Equity) in 2019: Company Claims Science-Based Emissions Targets (Code: SA558) = False,FCX US Equity,Freeport-McMoRan Inc,2019,SA558,Company Claims Science-Based Emissions Targets,False,ES
FCX US Equity_2019_SA559,"Company: Freeport-McMoRan Inc (Ticker: FCX US Equity) in 2019: Company Claims Net Zero Emissions
  Target (Code: SA559) = False",FCX US Equity,Freeport-McMoRan Inc,2019,SA559,"Company Claims Net Zero Emissions
  Target",False,ES
HES US Equity_2005_ES027,Company: Hess Corp (Ticker: HES US Equity) in 2005: Gas Flaring (Code: ES027) = 649.74,HES US Equity,Hess Corp,2005,ES027,Gas Flaring,649.74,ES
HES US Equity_2005_ES033,Company: Hess Corp (Ticker: HES US Equity) in 2005: Amount of Environmental Fines (Code: ES033) = 0.28,HES US Equity,Hess Corp,2005,ES033,Amount of Environmental Fines,0.28,ES
HES US Equity_2005_ES036,Company: Hess Corp (Ticker: HES US Equity) in 2005: Emissions Reduction Initiatives (Code: ES036) = True,HES US Equity,Hess Corp,2005,ES036,Emissions Reduction Initiatives,True,ES
HES US Equity_2005_ES041,Company: Hess Corp (Ticker: HES US Equity) in 2005: Environmental Quality ManagementPolicy (Code: ES041) = False,HES US Equity,Hess Corp,2005,ES041,Environmental Quality ManagementPolicy,False,ES
HES US Equity_2005_ES057,Company: Hess Corp (Ticker: HES US Equity) in 2005: Health and Safety Policy (Code: ES057) = True,HES US Equity,Hess Corp,2005,ES057,Health and Safety Policy,True,ES
HES US Equity_2005_ES059,Company: Hess Corp (Ticker: HES US Equity) in 2005: Human Rights Policy (Code: ES059) = False,HES US Equity,Hess Corp,2005,ES059,Human Rights Policy,False,ES
HES US Equity_2005_ES088,Company: Hess Corp (Ticker: HES US Equity) in 2005: Biodiversity Policy (Code: ES088) = False,HES US Equity,Hess Corp,2005,ES088,Biodiversity Policy,False,ES
HES US Equity_2005_ES105,"Company: Hess Corp (Ticker: HES US Equity) in 2005: Climate Change Opportunities
  Discussed (Code: ES105) = False",HES US Equity,Hess Corp,2005,ES105,"Climate Change Opportunities
  Discussed",False,ES
HES US Equity_2005_ES106,Company: Hess Corp (Ticker: HES US Equity) in 2005: Risks of Climate Change Discussed (Code: ES106) = False,HES US Equity,Hess Corp,2005,ES106,Risks of Climate Change Discussed,False,ES
HES US Equity_2005_ES121,Company: Hess Corp (Ticker: HES US Equity) in 2005: Total Recordable Incident Rate - Employees (Code: ES121) = 1.99,HES US Equity,Hess Corp,2005,ES121,Total Recordable Incident Rate - Employees,1.99,ES
HES US Equity_2005_ES197,Company: Hess Corp (Ticker: HES US Equity) in 2005: Anti-Bribery Ethics Policy (Code: ES197) = False,HES US Equity,Hess Corp,2005,ES197,Anti-Bribery Ethics Policy,False,ES
HES US Equity_2005_ES247,Company: Hess Corp (Ticker: HES US Equity) in 2005: Water Policy (Code: ES247) = True,HES US Equity,Hess Corp,2005,ES247,Water Policy,True,ES
HES US Equity_2005_ES249,Company: Hess Corp (Ticker: HES US Equity) in 2005: Amount of Hydrocarbon Spills (Code: ES249) = 84.52,HES US Equity,Hess Corp,2005,ES249,Amount of Hydrocarbon Spills,84.52,ES
HES US Equity_2005_ES261,Company: Hess Corp (Ticker: HES US Equity) in 2005: Total Recordable Incident Rate - Contractors (Code: ES261) = 1.01,HES US Equity,Hess Corp,2005,ES261,Total Recordable Incident Rate - Contractors,1.01,ES
HES US Equity_2005_F1284,Company: Hess Corp (Ticker: HES US Equity) in 2005: Embedded Carbon in Total Reserves (Code: F1284) = 457.16,HES US Equity,Hess Corp,2005,F1284,Embedded Carbon in Total Reserves,457.16,ES
HES US Equity_2005_SA048,Company: Hess Corp (Ticker: HES US Equity) in 2005: Number of Hydrocarbon Spills (Code: SA048) = 270,HES US Equity,Hess Corp,2005,SA048,Number of Hydrocarbon Spills,270,ES
HES US Equity_2005_SA201,Company: Hess Corp (Ticker: HES US Equity) in 2005: Total Recordable Incident Rate - Workforce (Code: SA201) = 1.57,HES US Equity,Hess Corp,2005,SA201,Total Recordable Incident Rate - Workforce,1.57,ES
